,isin,nome,ticker,benchmark,ter,areaBenchmark,emittente,strumento,dataSource
959,JE00BDD9Q956,ETFS 2X DAILY LONG NATURAL GAS,LNGA.MI,DOW JONES-UBS NATURAL GAS SUBINDEX,0.0103,ETC LEVERAGED,ETFS SECURITIES,ETC,LNGA.MI
960,JE00BDD9QB77,ETFS 2X DAILY LONG NICKEL,LNIK.MI,DOW JONES-UBS NICKEL SUBINDEX,0.0103,ETC LEVERAGED,ETFS SECURITIES,ETC,LNIK.MI
961,JE00BDD9QC84,ETFS 2X DAILY LONG WHEAT,LWEA.MI,DOW JONES-UBS WHEAT SUBINDEX,0.0103,ETC LEVERAGED,ETFS SECURITIES,ETC,LWEA.MI
962,JE00BDD9QD91,ETFS 2X DAILY LONG BRENT CRUDE,LBRT.MI,DOW JONES-UBS BRENT CRUDE SUBINDEX,0.0103,ETC LEVERAGED,ETFS SECURITIES,ETC,LBRT.MI
963,XS1526242802,SG ETC SILVER +2X DAILY LEVERAG COLLAT,SLVR2L.MI,SILVER FUTURES X2 LEVERAGED INDEX,0.0065,ETC LEVERAGED,SOCIETE GENERALE,ETC,XS1526242802
964,XS1526243016,SG ETC NATURAL GAS +2X DAILY LEV COLLAT,GAS2L.MI,NATURAL GAS FUTURES X2 LEVERAGED INDEX,0.0065,ETC LEVERAGED,SOCIETE GENERALE,ETC,XS1526243016
965,XS1526243107,SG ETC GOLD +2X DAILY LEVERAGED COLLAT,GOLD2L.MI,GOLD FUTURES X2 LEVERAGED INDEX,0.0065,ETC LEVERAGED,SOCIETE GENERALE,ETC,XS1526243107
966,XS1526243289,SG ETC WTI +2X DAILY LEVERAGED COLLAT,OIL2L.MI,WTI FUTURES X2 LEVERAGED INDEX,0.0065,ETC LEVERAGED,SOCIETE GENERALE,ETC,XS1526243289
967,IE00B8VC8061,BOOST NATURAL GAS 3X LEVERAGE DAILY,3NGL.MI,NASDAQ COMMODITY NATURAL GAS ER,0.0099,ETC LEVERAGED 3X,BOOST,ETC,IE00B8VC8061
968,IE00B7XD2195,BOOST SILVER 3X LEVERAGE DAILY,3SIL.MI,NASDAQ COMMODITY SILVER ER,0.0099,ETC LEVERAGED 3X,BOOST,ETC,IE00B7XD2195
969,IE00B7ZQC614,BOOST WTI OIL 3X LEVERAGE DAILY,3OIL.MI,NASDAQ COMMODITY CRUDE OIL ER,0.0099,ETC LEVERAGED 3X,BOOST,ETC,IE00B7ZQC614
970,IE00B8HGT870,BOOST GOLD 3X LEVERAGE DAILY,3GOL.MI,NASDAQ COMMODITY GOLD ER,0.0099,ETC LEVERAGED 3X,BOOST,ETC,IE00B8HGT870
971,IE00B8JVMZ80,BOOST COPPER 3X LEVERAGE DAILY,3HCL.MI,NASDAQ COMMODITY HG COPPER ER,0.0099,ETC LEVERAGED 3X,BOOST,ETC,IE00B8JVMZ80
972,XS1073721133,SG ETC GOLD +3X DAILY LEVER COLLATERAL,GOLD3L.MI,SOLACTIVE GOLD FUTURES X3 LEVERAGED INDEX TR,0.0098,ETC LEVERAGED 3X,SOCIETE GENERALE,ETC,GOLD3L.MI
974,XS1073721307,SG ETC SILVER +3X DAILY LEVER COLLATERAL,SLVR3L.MI,SOLACTIVE SILVER FUTURES X3 LEVERAGED INDEX TR,0.0098,ETC LEVERAGED 3X,SOCIETE GENERALE,ETC,XS1073721307
976,IE00BYTYHS72,BOOST BRENT OIL 3X LEVERAGE DAILY ETP,3BRL.MI,NASDAQ COMMODITY BRENT CRUDE OIL ER,0.0099,ETC LEVERAGED 3X,BOOST,ETC,IE00BYTYHS72
977,JE00BYQY3Z98,ETFS 3X DAILY LONG COFFEE,3CFL.MI,BLOOMBERG COFFEE SUBINDEX,0.0103,ETC LEVERAGED 3X,ETFS SECURITIES,ETC,JE00BYQY3Z98
978,JE00BYQY4F67,ETFS 3X DAILY LONG COPPER,3CUL.MI,BLOOMBERG COPPER SUBINDEX,0.0103,ETC LEVERAGED 3X,ETFS SECURITIES,ETC,JE00BYQY4F67
979,JE00BYQY4X40,ETFS 3X DAILY LONG GOLD,3AUL.MI,BLOOMBERG GOLD SUBINDEX,0.0103,ETC LEVERAGED 3X,ETFS SECURITIES,ETC,JE00BYQY4X40
980,JE00BYQY5H56,ETFS 3X DAILY LONG NATURAL GAS,NG3L.MI,BLOOMBERG NATURAL GAS SUBINDEX,0.0103,ETC LEVERAGED 3X,ETFS SECURITIES,ETC,JE00BYQY5H56
981,JE00BYQY5X15,ETFS 3X DAILY LONG NICKEL,3NIL.MI,BLOOMBERG NICKEL SUBINDEX,0.0103,ETC LEVERAGED 3X,ETFS SECURITIES,ETC,JE00BYQY5X15
982,JE00BYQY6F08,ETFS 3X DAILY LONG SILVER,SI3L.MI,BLOOMBERG SILVER SUBINDEX,0.0103,ETC LEVERAGED 3X,ETFS SECURITIES,ETC,JE00BYQY6F08
983,JE00BYQY7H96,ETFS 3X DAILY LONG SUGAR,3SUL.MI,BLOOMBERG SUGAR SUBINDEX,0.0103,ETC LEVERAGED 3X,ETFS SECURITIES,ETC,JE00BYQY7H96
984,JE00BYQY8102,ETFS 3X DAILY LONG WHEAT,3WHL.MI,BLOOMBERG WHEAT SUBINDEX,0.0103,ETC LEVERAGED 3X,ETFS SECURITIES,ETC,JE00BYQY8102
985,JE00BYQY8G54,ETFS 3X DAILY LONG WTI CRUDE OIL,3CRL.MI,BLOOMBERG WTI CRUDE OIL SUBINDEX,0.0103,ETC LEVERAGED 3X,ETFS SECURITIES,ETC,JE00BYQY8G54
986,XS1490936645,SG ETC WTI OIL +3X DAI LEVERAGED COLLAT,OILL3.MI,SOLACTIVE WTI FUTURES X3 LEVERAGED INDEX TR,0.0098,ETC LEVERAGED 3X,SOCIETE GENERALE,ETC,XS1490936645
987,XS1490936991,SG ETC NATURAL GAS +3X DAI LEVER COLLAT,GASL3.MI,SOLACTIVE NATURAL GAS FUTURES X3 LEVERAGED TR,0.0098,ETC LEVERAGED 3X,SOCIETE GENERALE,ETC,XS1490936991
988,IE00B94QL251,BOOST NATURAL GAS 2X SHORT DAILY,2NGS.MI,NASDAQ COMMODITY NATURAL GAS ER,0.007,ETC LEVERAGED SHORT,BOOST,ETC,IE00B94QL251
989,IE00B94QL921,BOOST SILVER 2X SHORT DAILY,2SIS.MI,NASDAQ COMMODITY SILVER ER,0.007,ETC LEVERAGED SHORT,BOOST,ETC,IE00B94QL921
990,IE00BVFZGH58,BOOST WTI OIL 2X SHORT DAILY ETP,2OIS.MI,NASDAQ COMMODITY CRUDE OIL ER,0.0065,ETC LEVERAGED SHORT,BOOST,ETC,IE00BVFZGH58
991,IE00B76BRD76,BOOST NATURAL GAS 3X SHORT DAILY,3NGS.MI,NASDAQ COMMODITY NATURAL GAS ER,0.0099,ETC LEVERAGED SHORT 3X,BOOST,ETC,IE00B76BRD76
992,IE00B8JG1787,BOOST SILVER 3X SHORT DAILY,3SIS.MI,NASDAQ COMMODITY SILVER ER,0.0099,ETC LEVERAGED SHORT 3X,BOOST,ETC,IE00B8JG1787
993,IE00B7SX5Y86,BOOST WTI OIL 3X SHORT DAILY,3OIS.MI,NASDAQ COMMODITY CRUDE OIL ER,0.0099,ETC LEVERAGED SHORT 3X,BOOST,ETC,IE00B7SX5Y86
994,IE00B6X4BP29,BOOST GOLD 3X SHORT DAILY,3GOS.MI,NASDAQ COMMODITY GOLD ER,0.0099,ETC LEVERAGED SHORT 3X,BOOST,ETC,IE00B6X4BP29
995,IE00B8KD3F05,BOOST COPPER 3X SHORT DAILY,3HCS.MI,NASDAQ COMMODITY HG COPPER ER,0.0099,ETC LEVERAGED SHORT 3X,BOOST,ETC,IE00B8KD3F05
996,XS1073721216,SG ETC GOLD -3X DAILY SHORT COLLATERAL,GOLD3S.MI,SOLACTIVE GOLD FUTURES X3 SHORT LEVERAGED INDEX TR,0.0098,ETC LEVERAGED SHORT 3X,SOCIETE GENERALE,ETC,XS1073721216
997,XS1073721729,SG ETC WTI OIL -3X DAILY SHT COLLATERAL,OIL3S.MI,SOLACTIVE WTI FUTURES X3 SHORT LEVERAGED INDEX TR,0.0098,ETC LEVERAGED SHORT 3X,SOCIETE GENERALE,ETC,XS1073721729
998,XS1073721489,SG ETC SILVER -3X DAILY SHORT COLLATERAL,SLVR3S.MI,SOLACTIVE SILVER FUTURES X3 SHORT LEVERAGED TR,0.0098,ETC LEVERAGED SHORT 3X,SOCIETE GENERALE,ETC,XS1073721489
999,XS1073721059,SG ETC NATURAL GAS -3X DAILY SHT COLLAT,GAS3S.MI,SOLACTIVE NATURAL GAS FUTURES X3 SHORT LEV TR,0.0098,ETC LEVERAGED SHORT 3X,SOCIETE GENERALE,ETC,XS1073721059
1000,IE00BYTYHR65,BOOST BRENT OIL 3X SHORT DAILY ETP,3BRS.MI,NASDAQ COMMODITY BRENT CRUDE OIL ER,0.0099,ETC LEVERAGED SHORT 3X,BOOST,ETC,IE00BYTYHR65
1001,JE00BYQY3K46,ETFS 3X DAILY SHORT COFFEE,3CFS.MI,BLOOMBERG COFFEE SUBINDEX,0.0103,ETC LEVERAGED SHORT 3X,ETFS SECURITIES,ETC,JE00BYQY3K46
1002,JE00BYQY4341,ETFS 3X DAILY SHORT COPPER,3CUS.MI,BLOOMBERG COPPER SUBINDEX,0.0103,ETC LEVERAGED SHORT 3X,ETFS SECURITIES,ETC,JE00BYQY4341
1003,JE00BYQY4L28,ETFS 3X DAILY SHORT GOLD,3AUS.MI,BLOOMBERG GOLD SUBINDEX,0.0103,ETC LEVERAGED SHORT 3X,ETFS SECURITIES,ETC,JE00BYQY4L28
1004,JE00BYQY5082,ETFS 3X DAILY SHORT NATURAL GAS,NG3S.MI,BLOOMBERG NATURAL GAS SUBINDEX,0.0103,ETC LEVERAGED SHORT 3X,ETFS SECURITIES,ETC,JE00BYQY5082
1005,JE00BYQY5Q48,ETFS 3X DAILY SHORT NICKEL,3NIS.MI,BLOOMBERG NICKEL SUBINDEX,0.0103,ETC LEVERAGED SHORT 3X,ETFS SECURITIES,ETC,JE00BYQY5Q48
1006,JE00BYQY6502,ETFS 3X DAILY SHORT SILVER,SI3S.MI,BLOOMBERG SILVER SUBINDEX,0.0103,ETC LEVERAGED SHORT 3X,ETFS SECURITIES,ETC,JE00BYQY6502
1007,JE00BYQY7799,ETFS 3X DAILY SHORT SUGAR,3SUS.MI,BLOOMBERG SUGAR SUBINDEX,0.0103,ETC LEVERAGED SHORT 3X,ETFS SECURITIES,ETC,JE00BYQY7799
1008,JE00BYQY7P70,ETFS 3X DAILY SHORT WHEAT,3WHS.MI,BLOOMBERG WHEAT SUBINDEX,0.0103,ETC LEVERAGED SHORT 3X,ETFS SECURITIES,ETC,JE00BYQY7P70
1009,JE00BYQY8219,ETFS 3X DAILY SHORT WTI CRUDE OIL,3CRS.MI,BLOOMBERG WTI CRUDE OIL SUBINDEX,0.0103,ETC LEVERAGED SHORT 3X,ETFS SECURITIES,ETC,JE00BYQY8219
1010,JE00B24DK421,ETFS 1X DAILY SHORT ALUMINIUM,SALU.MI,DOW JONES-UBS ALUMINUM SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SALU.MI
1011,JE00B24DK645,ETFS 1X DAILY SHORT COPPER,SCOP.MI,DOW JONES-UBS COPPER SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SCOP.MI
1012,JE00B24DK975,ETFS 1X DAILY SHORT WTI CRUDE OIL,SOIL.MI,DOW JONES-UBS WTI CRUDE OIL SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SOIL.MI
1013,JE00B24DKC09,ETFS 1X DAILY SHORT GOLD,SBUL.MI,DOW JONES-UBS GOLD SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SBUL.MI
1014,JE00B24DKH53,ETFS 1X DAILY SHORT NATURAL GAS,SNGA.MI,DOW JONES-UBS NATURAL GAS SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SNGA.MI
1015,JE00B24DKK82,ETFS 1X DAILY SHORT SILVER,SSIL.MI,DOW JONES-UBS SILVER SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SSIL.MI
1016,JE00B24DKR51,ETFS 1X DAILY SHORT WHEAT,SWEA.MI,DOW JONES-UBS WHEAT SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SWEA.MI
1017,JE00B24DKT75,ETFS 1X DAILY SHORT ALL COMMODITIES,SALL.MI,BLOOMBERG COMMODITY INDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SALL.MI
1018,JE00B24DL056,ETFS 1X DAILY SHORT AGRICULTURE,SAGRI.MI,BLOOMBERG AGRICULTURE SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SAGRI.MI
1019,JE00B2NFT195,ETFS 1X DAILY SHORT PLATINUM,SPLA.MI,DOW JONES-UBS PLATINUM SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SPLA.MI
1020,JE00B24DK538,ETFS 1X DAILY SHORT COFFEE,SCFE.MI,DOW JONES-UBS COFFEE SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SCFE.MI
1021,JE00B2NFT310,ETFS 1X DAILY SHORT COCOA,SCOC.MI,DOW JONES-UBS COCOA SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SCOC.MI
1022,JE00B24DK751,ETFS 1X DAILY SHORT CORN,SCOR.MI,DOW JONES-UBS CORN SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SCOR.MI
1023,JE00B24DK868,ETFS 1X DAILY SHORT COTTON,SCTO.MI,DOW JONES-UBS COTTON SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SCTO.MI
1024,JE00B24DKB91,ETFS 1X DAILY SHORT GASOLINE,SGAS.MI,DOW JONES-UBS UNLEADED GASOLINE SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SGAS.MI
1025,JE00B24DKD16,ETFS 1X DAILY SHORT HEATING OIL,SHEA.MI,DOW JONES-UBS HEATING OIL SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SHEA.MI
1026,JE00B24DKG47,ETFS 1X DAILY SHORT LIVE CATTLE,SLCT.MI,DOW JONES-UBS LIVE CATTLE SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SLCT.MI
1027,JE00B2NFT088,ETFS 1X DAILY SHORT LEAD,SLEA.MI,DOW JONES-UBS LEAD SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SLEA.MI
1028,JE00B24DKF30,ETFS 1X DAILY SHORT LEAN HOGS,SLHO.MI,DOW JONES-UBS LEAN HOGS SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SLHO.MI
1029,JE00B24DKJ77,ETFS 1X DAILY SHORT NICKEL,SNIK.MI,DOW JONES-UBS NICKEL SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SNIK.MI
1030,JE00B24DKP38,ETFS 1X DAILY SHORT SOYBEANS,SSOB.MI,DOW JONES-UBS SOYBEAN SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SSOB.MI
1031,JE00B24DKQ45,ETFS 1X DAILY SHORT SUGAR,SSUG.MI,DOW JONES-UBS SUGAR SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SSUG.MI
1032,JE00B24DKL99,ETFS 1X DAILY SHORT SOYBEAN OIL,SSYO.MI,DOW JONES-UBS SOYBEAN OIL SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SSYO.MI
1033,JE00B2NFT203,ETFS 1X DAILY SHORT TIN,STIM.MI,DOW JONES-UBS TIN SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,STIM.MI
1034,JE00B24DKS68,ETFS 1X DAILY SHORT ZINC,SZIC.MI,DOW JONES-UBS ZINC SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SZIC.MI
1035,JE00B24DL387,ETFS 1X DAILY SHORT GRAINS,SGRA.MI,BLOOMBERG GRAINS SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SGRA.MI
1036,JE00B24DKZ36,ETFS 1X DAILY SHORT INDUSTRIAL METALS,SIMT.MI,BLOOMBERG INDUSTRIAL METALS SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SIMT.MI
1037,JE00B24DL270,ETFS 1X DAILY SHORT LIVESTOCK,SLST.MI,BLOOMBERG LIVESTOCK SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SLST.MI
1038,JE00B24DKX12,ETFS 1X DAILY SHORT EX-ENERGY,SNEY.MI,BLOOMBERG EXENERGY SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SNEY.MI
1039,JE00B24DKV97,ETFS 1X DAILY SHORT ENERGY,SNRG.MI,BLOOMBERG ENERGY SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SNRG.MI
1040,JE00B24DKW05,ETFS 1X DAILY SHORT PETROLEUM,SPET.MI,BLOOMBERG PETROLEUM SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SPET.MI
1041,JE00B24DKY29,ETFS 1X DAILY SHORT PRECIOUS METALS,SPMT.MI,BLOOMBERG PRECIOUS METALS SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SPMT.MI
1042,JE00B24DL163,ETFS 1X DAILY SHORT SOFTS,SSFT.MI,BLOOMBERG SOFTS SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SSFT.MI
1043,JE00B78DPL57,ETFS 1X DAILY SHORT BRENT CRUDE,SBRT.MI,DOW JONES-UBS BRENT CRUDE SUBINDEX,0.0103,ETC SHORT,ETFS SECURITIES,ETC,SBRT.MI
1044,IE00B94QLR02,BOOST PALLADIUM 1X SHORT DAILY,1PAS.MI,NASDAQ COMMODITY PALLADIUM ER,0.0095,ETC SHORT,BOOST,ETC,1PAS.MI
1045,XS1073722024,SG ETC GOLD -1X DAILY SHORT COLLATERAL,GOLD1S.MI,SOLACTIVE GOLD FUTURES SHORT INDEX TR,0.0095,ETC SHORT,SOCIETE GENERALE,ETC,XS1073722024
1046,XS1073722370,SG ETC WTI OIL -1X DAILY SHT COLLATERAL,OIL1S.MI,SOLACTIVE WTI FUTURES SHORT INDEX TR,0.0095,ETC SHORT,SOCIETE GENERALE,ETC,XS1073722370
1047,IE00BVFZGF35,BOOST WTI OIL 1X SHORT DAILY ETP,OILZ.MI,NASDAQ COMMODITY CRUDE OIL ER,0.0049,ETC SHORT,BOOST,ETC,IE00BVFZGF35
1048,GB00B15KY989,ETFS ALL COMMODITIES,AIGC.MI,BLOOMBERG COMMODITY INDEX,0.0054,INDICE DI COMMODITIES,ETFS SECURITIES,ETC,AIGC.MI
1049,GB00B15KYB02,ETFS ENERGY,AIGE.MI,BLOOMBERG ENERGY SUBINDEX,0.0054,INDICE DI COMMODITIES,ETFS SECURITIES,ETC,AIGE.MI
1050,GB00B15KYC19,ETFS PETROLEUM,AIGO.MI,BLOOMBERG PETROLEUM SUBINDEX,0.0054,INDICE DI COMMODITIES,ETFS SECURITIES,ETC,AIGO.MI
1051,GB00B15KYF40,ETFS PRECIOUS METALS,AIGP.MI,BLOOMBERG PRECIOUS METALS SUBINDEX,0.0054,INDICE DI COMMODITIES,ETFS SECURITIES,ETC,AIGP.MI
1052,GB00B15KYG56,ETFS INDUSTRIAL METALS,AIGI.MI,BLOOMBERG INDUSTRIAL METALS SUBINDEX,0.0054,INDICE DI COMMODITIES,ETFS SECURITIES,ETC,AIGI.MI
1053,GB00B15KYH63,ETFS AGRICULTURE,AIGA.MI,BLOOMBERG AGRICULTURE SUBINDEX,0.0054,INDICE DI COMMODITIES,ETFS SECURITIES,ETC,AIGA.MI
1054,GB00B15KYJ87,ETFS SOFTS,AIGS.MI,BLOOMBERG SOFTS SUBINDEX,0.0054,INDICE DI COMMODITIES,ETFS SECURITIES,ETC,AIGS.MI
1055,GB00B15KYK92,ETFS LIVESTOCK,AIGL.MI,BLOOMBERG LIVESTOCK SUBINDEX,0.0054,INDICE DI COMMODITIES,ETFS SECURITIES,ETC,AIGL.MI
1056,GB00B15KYL00,ETFS GRAINS,AIGG.MI,BLOOMBERG GRAINS SUBINDEX,0.0054,INDICE DI COMMODITIES,ETFS SECURITIES,ETC,AIGG.MI
1057,JE00B78NPW60,ETFS EUR DAILY HEDGED INDUSTRIAL METALS,EIMT.MI,BLOOMBERG INDUSTRIAL METALS SUB EU HED DAILY,0.0054,INDICE DI COMMODITIES,ETFS SECURITIES,ETC,JE00B78NPW60
1058,JE00B460QR00,ETFS EUR DAILY HED LONGER DATED ALL COMM,EFCM.MI,DOW JONES-UBS COMMODITY IND 3 MONTH FW EU HE DA ER,0.0054,INDICE DI COMMODITIES,ETFS SECURITIES,ETC,JE00B460QR00
1060,GB00B15KXN58,ETFS ALUMINIUM,ALUM.MI,DOW JONES-UBS ALUMINUM SUBINDEX,0.0054,METALLI INDUSTRIALI,ETFS SECURITIES,ETC,ALUM.MI
1061,GB00B15KXQ89,ETFS COPPER,COPA.MI,DOW JONES-UBS COPPER SUBINDEX,0.0054,METALLI INDUSTRIALI,ETFS SECURITIES,ETC,COPA.MI
1062,GB00B15KY211,ETFS NICKEL,NICK.MI,DOW JONES-UBS NICKEL SUBINDEX,0.0054,METALLI INDUSTRIALI,ETFS SECURITIES,ETC,NICK.MI
1063,GB00B15KY872,ETFS ZINC,ZINC.MI,DOW JONES-UBS ZINC SUBINDEX,0.0054,METALLI INDUSTRIALI,ETFS SECURITIES,ETC,ZINC.MI
1064,JE00B2QY0436,ETFS LEAD,LEAD.MI,DOW JONES-UBS LEAD SUBINDEX,0.0054,METALLI INDUSTRIALI,ETFS SECURITIES,ETC,LEAD.MI
1065,JE00B2QY0H68,ETFS TIN,TINM.MI,DOW JONES-UBS TIN SUBINDEX,0.0054,METALLI INDUSTRIALI,ETFS SECURITIES,ETC,TINM.MI
1066,JE00B6VG2P72,ETFS EUR DAILY HEDGED ALUMINIUM,EALU.MI,DOW JONES-UBS ALUMINUM SUBINDEX EURO HEDG DAILY ER,0.0054,METALLI INDUSTRIALI,ETFS SECURITIES,ETC,JE00B6VG2P72
1067,JE00B4PDKD43,ETFS EUR DAILY HEDGED COPPER,ECOP.MI,DOW JONES-UBS COPPER SUBINDEX EURO HEDGED DAILY ER,0.0054,METALLI INDUSTRIALI,ETFS SECURITIES,ETC,JE00B4PDKD43
1068,JE00B6XL6W59,ETFS EUR DAILY HEDGED NICKEL,ENIK.MI,DOW JONES-UBS NICKEL SUBINDEX EURO HEDGED DAILY ER,0.0054,METALLI INDUSTRIALI,ETFS SECURITIES,ETC,JE00B6XL6W59
1069,JE00B78NNM23,ETFS EUR DAILY HEDGED ZINC,EZNC.MI,DOW JONES-UBS ZINC SUBINDEX EURO HEDGED DAILY ER,0.0054,METALLI INDUSTRIALI,ETFS SECURITIES,ETC,JE00B78NNM23
1070,GB00B00FHZ82,ETFS GOLD BULLION SECURITIES,GBS.MI,1/10 ONCIA TROY DI ORO,0.004,METALLI PREZIOSI,ETFS SECURITIES,ETC,GBS.MI
1071,GB00B15KXX56,ETFS GOLD,BULL.MI,DOW JONES-UBS GOLD SUBINDEX,0.0054,METALLI PREZIOSI,ETFS SECURITIES,ETC,BULL.MI
1072,GB00B15KY328,ETFS SILVER,SLVR.MI,DOW JONES-UBS SILVER SUBINDEX,0.0054,METALLI PREZIOSI,ETFS SECURITIES,ETC,SLVR.MI
1073,JE00B1VS2W53,ETFS PHYSICAL PLATINUM,PHPT.MI,1/10 ONCIA TROY DI PLATINO,0.0049,METALLI PREZIOSI,ETFS SECURITIES,ETC,PHPT.MI
1074,JE00B1VS3002,ETFS PHYSICAL PALLADIUM,PHPD.MI,1/10 ONCIA TROY DI PALLADIO,0.0049,METALLI PREZIOSI,ETFS SECURITIES,ETC,PHPD.MI
1075,JE00B1VS3333,ETFS PHYSICAL SILVER,PHAG.MI,1 ONCIA TROY DI ARGENTO,0.0049,METALLI PREZIOSI,ETFS SECURITIES,ETC,PHAG.MI
1076,JE00B1VS3770,ETFS PHYSICAL GOLD,PHAU.MI,1/10 ONCIA TROY DI ORO,0.0039,METALLI PREZIOSI,ETFS SECURITIES,ETC,PHAU.MI
1077,JE00B1VS3W29,ETFS PHYSICAL PM BASKET,PHPM.MI,PAN PHPM BASKET,0.0044,METALLI PREZIOSI,ETFS SECURITIES,ETC,PHPM.MI
1078,XS0416722857,LYXOR ETN GOLD,GOLDL.MI,1/10 ONCIA TROY DI ORO,0.003,METALLI PREZIOSI,SOCIETE GENERALE,ETC,GOLDL.MI
1079,DE000A1EK0G3,XTRACKERS PHYSICAL GOLD EUR HEDGED ETC,XAD1.MI,1 ONCIA TROY DI ORO,0.0059,METALLI PREZIOSI,DEUTSCHE BANK,ETC,XAD1.MI
1080,DE000A1EK0J7,XTRACKERS PHYSICAL SILVER EUR HEDGED ETC,XAD2.MI,1 ONCIA TROY DI ARGENTO,0.0075,METALLI PREZIOSI,DEUTSCHE BANK,ETC,XAD2.MI
1081,DE000A1EK0H1,XTRACKERS PHYSIC PLATINUM EUR HEDGED ETC,XAD3.MI,1 ONCIA TROY DI PLATINO,0.0075,METALLI PREZIOSI,DEUTSCHE BANK,ETC,XAD3.MI
1082,DE000A1EK3B8,XTRACKERS PHYSIC PALLADIUM EUR HEDG ETC,XAD4.MI,1 ONCIA TROY DI PALLADIO,0.0075,METALLI PREZIOSI,DEUTSCHE BANK,ETC,XAD4.MI
1083,DE000A1E0HR8,XTRACKERS PHYSICAL GOLD ETC (EUR),XAD5.MI,1 ONCIA TROY DI ORO,0.0025,METALLI PREZIOSI,DEUTSCHE BANK,ETC,XAD5.MI
1084,DE000A1E0HS6,XTRACKERS PHYSICAL SILVER ETC (EUR),XAD6.MI,1 ONCIA TROY DI ARGENTO,0.004,METALLI PREZIOSI,DEUTSCHE BANK,ETC,XAD6.MI
1085,JE00B2QY0F45,ETFS PLATINUM,PLTT.MI,DOW JONES-UBS PLATINUM SUBINDEX,0.0054,METALLI PREZIOSI,ETFS SECURITIES,ETC,PLTT.MI
1086,JE00B588CD74,ETFS PHYSICAL SWISS GOLD,SGBS.MI,1/10 ONCIA TROY DI ORO,0.0025,METALLI PREZIOSI,ETFS SECURITIES,ETC,SGBS.MI
1087,JE00B4RKQV36,ETFS EUR DAILY HEDGED GOLD,EBUL.MI,DOW JONES-UBS GOLD SUBINDEX EURO HEDGED DAILY ER,0.0054,METALLI PREZIOSI,ETFS SECURITIES,ETC,JE00B4RKQV36
1088,JE00B5SV2703,ETFS EUR DAILY HEDGED SILVER,ESVR.MI,DOW JONES-UBS SILVER SUBINDEX EURO HEDGED DAILY ER,0.0054,METALLI PREZIOSI,ETFS SECURITIES,ETC,JE00B5SV2703
1089,JE00B8DFY052,ETFS EUR DAILY HEDGED PHYSICAL GOLD,GBSE.MI,1/100 ONCIA TROY DI ORO,0.0055,METALLI PREZIOSI,ETFS SECURITIES,ETC,JE00B8DFY052
1090,XS1073721562,SG ETC GOLD DAILY EUR HEDGED COLLATERAL,GOLDH.MI,SOLACTIVE GOLD FUTURES LONG INDEX TR-EUR HEDGED,0.0048,METALLI PREZIOSI,SOCIETE GENERALE,ETC,XS1073721562
1091,IE00B579F325,INVESCO PHYSICAL GOLD ETC,SGLD.MI,1/10 ONCIA TROY DI ORO,0.0024,METALLI PREZIOSI,INVESCO,ETC,IE00B579F325
1092,IE00BVFZGK87,BOOST GOLD ETC,GLD.MI,NASDAQ COMMODITY GOLD ER,0.0009,METALLI PREZIOSI,BOOST,ETC,IE00BVFZGK87
